id,score
7660,0.48228636298328814
7661,0.21905171957146
7662,0.8439431000503466
7663,0.513589854377775
7664,0.8606006950144326
7665,0.02721178218524634
7666,0.03723714535907054
7667,0.7254801891803775
7668,0.03187380547691523
7669,0.921660882463434
7670,0.3658533187715485
7671,0.030263232355878304
7672,0.09801873542387493
7673,0.01597430579599117
7674,0.7045979681782075
7675,0.060163653425165185
7676,0.644057575355908
7677,0.3652215369555537
7678,0.8830175803576363
7679,0.8628293307906129
7680,0.015914699075682794
7681,0.074180697090871
7682,0.3014852940211125
7683,0.020704695828639395
7684,0.13777092541164496
7685,0.8414731537512634
7686,0.9009435358547511
7687,0.013704946691233367
7688,0.06361175136996751
7689,0.010125434496866273
7690,0.044935075094933365
7691,0.0296107656409992
7692,0.09120082871915638
7693,0.012245004904707191
7694,0.24285813037573628
7695,0.01849259767393492
7696,0.21795306774503165
7697,0.410643088950732
7698,0.042551104450286925
7699,0.8542512762482228
7700,0.7482503917169268
7701,0.8709578698972791
7702,0.016277143471672174
7703,0.8331970183582392
7704,0.4637616315565695
7705,0.1007659132025861
7706,0.06010847328038406
7707,0.12702736137241705
7708,0.6981516247735065
7709,0.3295897833083638
7710,0.08206291342991083
7711,0.5600674282678795
7712,0.03477205363763474
7713,0.03025791759549017
7714,0.1805226839622115
7715,0.5683191637748155
7716,0.04552175358423849
7717,0.022917076574450187
7718,0.5639312862023029
7719,0.018850106354808962
7720,0.028721571377544976
7721,0.8991127730515248
7722,0.6774442717922095
7723,0.29879712336823044
7724,0.28862802436261836
7725,0.8407872527291897
7726,0.10242496514148279
7727,0.014887687275512837
7728,0.2388485245380401
7729,0.022496783974118785
7730,0.07388841114524825
7731,0.7245515412435111
7732,0.9264792632316341
7733,0.7018430444394856
7734,0.017020574452704676
7735,0.9205666710461629
7736,0.8868331930429657
7737,0.8401717706437388
7738,0.5084856858440605
7739,0.8046284744547441
7740,0.1286037403893998
7741,0.40118206282300817
7742,0.023502437920740766
7743,0.03082007390979123
7744,0.7607358590870403
7745,0.046624529668520195
7746,0.03508787076195812
7747,0.06527507347887006
7748,0.010497972627094636
7749,0.03391983771402511
7750,0.02081597102002516
7751,0.012739415313942336
7752,0.44768026322008503
7753,0.8783161140025368
7754,0.012026419372048026
7755,0.02743744378388715
7756,0.18378681306108535
7757,0.06837512704619493
7758,0.5305759123362485
7759,0.045306876092495924
7760,0.03213315540869571
7761,0.06264021833917746
7762,0.050132352546788134
7763,0.11005330441088168
7764,0.024973500163650776
7765,0.6557662796099744
7766,0.42147461255199425
7767,0.07704815577379369
7768,0.04085288139754211
7769,0.13481885761297915
7770,0.07072084195924837
7771,0.05548404932115855
7772,0.6021215864798569
7773,0.026843538054347874
7774,0.02206373093201438
7775,0.011722409178660492
7776,0.8975314499809611
7777,0.19553993713289683
7778,0.017132515785737924
7779,0.03207283382092463
7780,0.45512970106002515
7781,0.04733938745135795
7782,0.06013289689417703
7783,0.04049247428106939
7784,0.08657864838303445
7785,0.803106062986098
7786,0.8657302615146512
7787,0.013357110858387491
7788,0.03969798473904809
7789,0.29559854777371597
7790,0.8672413420230353
7791,0.7403518323864715
7792,0.040883520402118616
7793,0.0416790827354416
7794,0.11851366468660354
7795,0.6084004204596747
7796,0.03707973335032986
7797,0.02881054848234818
7798,0.26272130551431316
7799,0.9179510063305208
7800,0.15505578028810885
7801,0.8413631249853726
7802,0.05559663489467517
7803,0.8271222627366652
7804,0.01392388162758449
7805,0.012747484620984179
7806,0.3725458674857162
7807,0.8937335137909321
7808,0.02679111872837861
7809,0.5147082626280092
7810,0.7102020768011951
7811,0.023158437858889738
7812,0.05480700632291918
7813,0.05543504234012787
7814,0.05283668421516345
7815,0.6249856496392312
7816,0.028708130653304582
7817,0.07401364108861204
7818,0.9160336701632094
7819,0.026482915696810938
7820,0.08776167119307755
7821,0.7753744885411981
7822,0.8771760024462287
7823,0.9083628750990134
7824,0.21169275604052898
7825,0.8862413444378514
7826,0.315921970929263
7827,0.25210992408849836
7828,0.12309755587893359
7829,0.01592300006197248
7830,0.5935705680154886
7831,0.09827566600578079
7832,0.040624260072995404
7833,0.846205426859591
7834,0.016994969989720103
7835,0.11619388997431118
7836,0.12096109587946026
7837,0.8784889766585307
7838,0.06625666271496745
7839,0.7411496504685061
7840,0.0889997357450422
7841,0.3117704660468928
7842,0.1383977908102983
7843,0.9231428415274143
7844,0.8285575127301809
7845,0.0987355773277643
7846,0.06920425505586014
7847,0.11000863707593915
7848,0.24061315212340195
7849,0.10294608669804724
7850,0.1661570914044111
7851,0.014724770995829764
7852,0.12406060635954282
7853,0.019122221266092008
7854,0.8981999132984316
7855,0.0203344639886121
7856,0.025980057574299192
7857,0.016183907283652734
7858,0.05418587615846039
7859,0.05393666164062659
7860,0.027227613370598293
7861,0.07995808709254423
7862,0.7579809058464744
7863,0.40388008308239837
7864,0.02606965590714525
7865,0.18090896482598548
7866,0.032620118522303426
7867,0.24061108640533868
7868,0.07972454464465824
7869,0.027549331387691892
7870,0.015289193010961166
7871,0.01742724054934894
7872,0.02335065633044335
7873,0.677903543634233
7874,0.011706855162371665
7875,0.10538836610903966
7876,0.05670668414562136
7877,0.02140022543948176
7878,0.7901477568484965
7879,0.679234154267216
7880,0.7657227582527921
7881,0.8714552734846444
7882,0.644251752352012
7883,0.08803056419090269
7884,0.8364511234484827
7885,0.04023946379306711
7886,0.03706433094612061
7887,0.8474416824217974
7888,0.01413195449890452
7889,0.025870492218673803
7890,0.024086477279121877
7891,0.03832133279915261
7892,0.05403668209600811
7893,0.6483397286293655
7894,0.19220181809296635
7895,0.8727925645695916
7896,0.4717864613307897
7897,0.13966169107864976
7898,0.015848262924308215
7899,0.034229728961304766
7900,0.4641342847104508
7901,0.8665211295277574
7902,0.021304883982472225
7903,0.04482725545241776
7904,0.8105600019175861
7905,0.8871046554194967
7906,0.631071564874866
7907,0.11040298899326313
7908,0.8652832785060021
7909,0.025632542738723875
7910,0.041244107716041034
7911,0.04340478985570516
7912,0.020120799772673448
7913,0.07735473089878725
7914,0.10100512122246437
7915,0.7142190459677902
7916,0.7854259227163127
7917,0.27344030433585387
7918,0.010220073132287224
7919,0.021466116810257042
7920,0.028032608515738328
7921,0.022887067602344012
7922,0.8324150670295539
7923,0.037975481889431
7924,0.9050447949168481
7925,0.5684934594317244
7926,0.10210706611978705
7927,0.4237537265722009
7928,0.07275347801881472
7929,0.8063329750498098
7930,0.040816543682581016
7931,0.9267596865124434
7932,0.6540287902740145
7933,0.034106512218007895
7934,0.1546411158307791
7935,0.02433391358191877
7936,0.03442973553233609
7937,0.03367603676727289
7938,0.7740058622047188
7939,0.012342076844066897
7940,0.02639108126414714
7941,0.9194501819380883
7942,0.008548775960243072
7943,0.2919547390309791
7944,0.5033997562097897
7945,0.8863459716398168
7946,0.14981855454447185
7947,0.02134390988071001
7948,0.10959880999992416
7949,0.07084010695749035
7950,0.7961539172618777
7951,0.7600681570404076
7952,0.025100882210655713
7953,0.029323439424307506
7954,0.21960578332713251
7955,0.6675740466348402
7956,0.11895999151575785
7957,0.033677328913054826
7958,0.08206625662039083
7959,0.5711357043745365
7960,0.1680866679098622
7961,0.44235474990332946
7962,0.06452382644705543
7963,0.017801372372141664
7964,0.03474558094740431
7965,0.8648521609199595
7966,0.014368320471176027
7967,0.021154736713584674
7968,0.038650189431448434
7969,0.8815229428159217
7970,0.10695531760523162
7971,0.7236968354449529
7972,0.011299866937023196
7973,0.9145168835333737
7974,0.1087387555578527
7975,0.6827452537541928
7976,0.044698729734723434
7977,0.03406978163959548
7978,0.5188602515620819
7979,0.011604658600695516
7980,0.8402759755026513
7981,0.9192748785302003
7982,0.4987457146355145
7983,0.036805018923782934
7984,0.018523151260861445
7985,0.03285244881798629
7986,0.8776683860663634
7987,0.02061379121680859
7988,0.036158589654476415
7989,0.13702163929918607
7990,0.25558950895932514
7991,0.05261660888433571
7992,0.008975794113060587
7993,0.018234262913789125
7994,0.6283826136165549
7995,0.9258810502065495
7996,0.14079448274551598
7997,0.091111507872612
7998,0.038459308517468864
7999,0.04022367189745876
8000,0.035779519968374085
8001,0.6210699159307926
8002,0.043762293475790956
8003,0.025481636549459515
8004,0.021364426514453073
8005,0.023575737051370168
8006,0.7291022373774054
8007,0.5094275319867234
8008,0.09460752319541982
8009,0.04385423905760609
8010,0.9093040437976121
8011,0.8074809499766068
8012,0.1449460945217016
8013,0.01821838899133379
8014,0.8343597701065497
8015,0.6120582603212918
8016,0.1092935659732901
8017,0.47768083709870607
8018,0.011222209783651321
8019,0.039841990162418794
8020,0.02480693719988296
8021,0.6948884690447222
8022,0.8915140110108395
8023,0.623262047123786
8024,0.1057570738005299
8025,0.27155413898267655
8026,0.1138879154369122
8027,0.6737302802858958
8028,0.15783406654154442
8029,0.0183168383906458
8030,0.16274970275789974
8031,0.5111675797462332
8032,0.8932973209337807
8033,0.3125885225738784
8034,0.8763093842366261
8035,0.03550505229940892
8036,0.016753146932347293
8037,0.7514925281368343
8038,0.056034217961370716
8039,0.010846093422136244
8040,0.3006721847534032
8041,0.05432147716164752
8042,0.07911732190513068
8043,0.16992122720697403
8044,0.8793725542431072
8045,0.63366085732566
8046,0.43995257635557494
8047,0.6289410811838335
8048,0.8841385335781209
8049,0.04534070000012957
8050,0.04052882538896613
8051,0.9081160525102008
8052,0.02111446683502377
8053,0.020136103708237645
8054,0.024308800439405382
8055,0.011425654447508855
8056,0.9192885191032539
8057,0.04258325593695276
8058,0.888303911530196
8059,0.02981713339002693
8060,0.07798427656211201
8061,0.03241370143653564
8062,0.8226438879287361
8063,0.4292889422054652
8064,0.06954059497639195
8065,0.029585030922547894
8066,0.014699571230209742
8067,0.8852775479085088
8068,0.369878194991632
8069,0.015879188862964647
8070,0.8932189890195616
8071,0.7525660106799207
8072,0.3962186658364233
8073,0.8577591033774252
8074,0.01293290614073139
8075,0.022807896223778466
8076,0.4167573328411243
8077,0.297772275658719
8078,0.012998852391466361
8079,0.705168135480276
8080,0.07035019226727343
8081,0.45967732262206207
8082,0.09738284451729416
8083,0.09421407886308507
8084,0.742967548175756
8085,0.21131963345883092
8086,0.9100266315787341
8087,0.7872797332551378
8088,0.055466189818914303
8089,0.35486012845569687
8090,0.49910692662373457
8091,0.8391570129636339
8092,0.2732361008588105
8093,0.026715002090503447
8094,0.346142899825652
8095,0.7049978184300086
8096,0.0557620780093346
8097,0.047522468514803275
8098,0.9172231263861934
8099,0.21362681801766945
8100,0.019408335692083615
8101,0.4395207374649539
8102,0.15805251484459398
8103,0.014392425055696545
8104,0.07641179474081264
8105,0.15036737740885495
8106,0.014698859986011255
8107,0.7230108475223804
8108,0.5532704109674177
8109,0.010834320839108265
8110,0.2098810412005879
8111,0.015409585191799356
8112,0.01904336501277857
8113,0.010004606820415847
8114,0.02812909872385498
8115,0.20027948521136626
8116,0.01898776311898194
8117,0.1785585288428313
8118,0.14317213188282507
8119,0.10225006222647146
8120,0.019423574505112257
8121,0.29114772693037255
8122,0.1810099761858533
8123,0.02315760675301988
8124,0.3055591667755167
8125,0.3949245607225842
8126,0.014512392989880177
8127,0.01983184224308683
8128,0.7971333157730727
8129,0.08093599459542566
8130,0.903978878612111
8131,0.22856120082962073
8132,0.8029526053285356
8133,0.09342356250174878
8134,0.04872211589395472
8135,0.022833883683507205
8136,0.02681702270467557
8137,0.11512558008116441
8138,0.1560328072960107
8139,0.024912984295053123
8140,0.050447973842936845
8141,0.7973883772541086
8142,0.6656461520139787
8143,0.2473322794639859
8144,0.3200531658911693
8145,0.02217260575035671
8146,0.7456900628789718
8147,0.032435130849574716
8148,0.07236453074813846
8149,0.8767996780964888
8150,0.22127352824705648
8151,0.07554303353685286
8152,0.056531885595984016
8153,0.6011223323649391
8154,0.02232668380886982
8155,0.7481618309523013
8156,0.2591188161059702
8157,0.8656536218642347
8158,0.03271995508955152
8159,0.825315215552123
8160,0.016078517686965096
8161,0.03595386504552239
8162,0.03382371165031696
8163,0.04190339050058392
8164,0.2529804871569232
8165,0.9127930646733434
8166,0.04780361610237946
8167,0.5640258870356105
8168,0.2791342142037625
8169,0.04181817575799713
8170,0.1830175071818562
8171,0.2656309438268815
8172,0.5042186540159403
8173,0.3206236078993326
8174,0.03374959659148667
8175,0.4284527050847543
8176,0.057930942658255866
8177,0.021712555970153605
8178,0.1865578930248825
8179,0.020489134824017922
8180,0.7309880789830129
8181,0.02944239264199603
8182,0.1898123776377148
8183,0.1641491408814351
8184,0.8526903443379288
8185,0.8682303626793663
8186,0.16159937978290465
8187,0.04814283014914997
8188,0.27853954307223194
8189,0.022136634642694816
8190,0.04196996927732996
8191,0.22338687446058722
8192,0.07839036737300338
8193,0.012568844499421793
8194,0.018219514401616305
8195,0.02375221395882379
8196,0.7633747678039942
8197,0.0559680854958461
8198,0.698365173149801
8199,0.1484804613895411
8200,0.032081077844241315
8201,0.6445490141459649
8202,0.6988791239153773
8203,0.47778405627994247
8204,0.6921623553411981
8205,0.09481935049887359
8206,0.037123353946324905
8207,0.20334091431482434
8208,0.6306402213840983
8209,0.03365868336550552
8210,0.6260248629125219
8211,0.7763824843206588
8212,0.5646957533360333
8213,0.02733779013291486
8214,0.1259464748219422
8215,0.012127087398677258
8216,0.4145623826554018
8217,0.016135549632275457
8218,0.7383623840849137
8219,0.2142720695692216
8220,0.6635722405287604
8221,0.3291604965570718
8222,0.10494094783551577
8223,0.7521858363640139
8224,0.019145357275337057
8225,0.023026046484389592
8226,0.06060384045223468
8227,0.6033306445560237
8228,0.032598290951403784
8229,0.20435125856618802
8230,0.8807884754516538
8231,0.4820609559261865
8232,0.6641477400578071
8233,0.0405601108983532
8234,0.9134474247314192
8235,0.8651031515086829
8236,0.01288595043007978
8237,0.22665118786358315
8238,0.038331511783095504
8239,0.44965215301881734
8240,0.03840022407132011
8241,0.015960405016578815
8242,0.03461913826044189
8243,0.161999952692055
8244,0.6772155094570466
8245,0.8765350949387096
8246,0.019943268265197295
8247,0.02061095911475517
8248,0.846711605683878
8249,0.021410875537049862
8250,0.6515571527653128
8251,0.140285112144058
8252,0.2872210077204517
8253,0.9057423678330085
8254,0.25399761144935223
8255,0.07461428392092999
8256,0.015448493689777817
8257,0.9048743874170766
8258,0.904736325964479
8259,0.5875949227952895
8260,0.07919157563708894
8261,0.023303809490856232
8262,0.044879805588639576
8263,0.17238335781451813
8264,0.6887213423929046
8265,0.0511354684040051
8266,0.019203406392759376
8267,0.6750904466716154
8268,0.20541954949110747
8269,0.5122512319167262
8270,0.039841619917529235
8271,0.11362759004446313
8272,0.0745760768692347
8273,0.6803616196730664
8274,0.7987970015417536
8275,0.01458832042785046
8276,0.10399956731677587
8277,0.012062114166191653
8278,0.024439250083642138
8279,0.06863531173504106
8280,0.04791766675272519
8281,0.014486134868130501
8282,0.28968475990380227
8283,0.783764087065265
8284,0.010966150714187094
8285,0.6062651232617715
8286,0.25380025910350745
8287,0.05214811051022924
8288,0.016371173708435147
8289,0.02637849543205305
8290,0.601161966514334
8291,0.9244576075923008
8292,0.052042076528915085
8293,0.12607768995520355
8294,0.6045880246277362
8295,0.01744734992104118
8296,0.04512719452110928
8297,0.38292938001892973
8298,0.019109113086841163
8299,0.35963996939264464
8300,0.06473622754102715
8301,0.09831513005014737
8302,0.9087946044835906
8303,0.06339087679245697
8304,0.8257329450524644
8305,0.0235890029730252
8306,0.45366891471207205
8307,0.164255010128323
8308,0.6690331762623819
8309,0.14597303051217897
8310,0.12408459850038994
8311,0.13152849664520638
8312,0.030583208268728096
8313,0.017212235649832524
8314,0.020770212491258582
8315,0.008662786533649212
8316,0.02045105191267206
8317,0.35297481009482257
8318,0.3292427968656572
8319,0.29046792520935655
8320,0.8436117377327541
8321,0.1770330630599426
8322,0.0542777693030963
8323,0.024770669085595845
8324,0.12861097506019367
8325,0.797654029407364
8326,0.22425813318501653
8327,0.01886051469018117
8328,0.9219919962935363
8329,0.019715431881879526
8330,0.5879555088485542
8331,0.15723420549855233
8332,0.02311579192320421
8333,0.30048314909645785
8334,0.03731467280287463
8335,0.2117471866683222
8336,0.03190315807220567
8337,0.019376808247803103
8338,0.027340576846575447
8339,0.8515940255798009
8340,0.033452139288245974
8341,0.6794120581477836
8342,0.12719380497868965
8343,0.29825497368309917
8344,0.11154373705777335
8345,0.020991441827749348
8346,0.6781660320013914
8347,0.02131076432212497
8348,0.8694581568464911
8349,0.03036908091078495
8350,0.8894790648936769
8351,0.08468776592706606
8352,0.008313975631016619
8353,0.7396332694129613
8354,0.0948449503408619
8355,0.028716809946429528
8356,0.6598185289651872
8357,0.183856725555915
8358,0.7440512725609953
8359,0.10863219720105964
8360,0.030556620998796594
8361,0.03713668496658879
8362,0.19772216636818152
8363,0.20025227803850026
8364,0.9173919471439598
8365,0.26810694163003274
8366,0.09289010883807321
8367,0.14548242988976
8368,0.8272278306718348
8369,0.9317132563362471
8370,0.7895571127970212
8371,0.019233711066118115
8372,0.058768788631178334
8373,0.6717290453297609
8374,0.5975811256284242
8375,0.0628327106880765
8376,0.8086371384622005
8377,0.16467099840905441
8378,0.03730708643245914
8379,0.3537735973303795
8380,0.6749428436255798
8381,0.19740148483126174
8382,0.8964479946056354
8383,0.8988467921720543
8384,0.6867470305229563
8385,0.723996322874027
8386,0.6290954484828009
8387,0.032911390531458605
8388,0.9129998847407885
8389,0.9028395136391067
8390,0.1776087511463781
8391,0.2977485557964116
8392,0.1434759831633257
8393,0.10990883738454447
8394,0.12070623270426482
8395,0.11562297931793429
8396,0.11067228093408868
8397,0.1781308981640529
8398,0.5739420374419235
8399,0.02249760346084241
8400,0.31372493204716656
8401,0.7946712484180309
8402,0.14674974682281483
8403,0.01374006928791417
8404,0.06414858398703022
8405,0.022889217578553913
8406,0.23080915004747757
8407,0.7979791156738462
8408,0.7207264812390377
8409,0.9017979694596457
8410,0.02657760221194825
8411,0.14300773930049526
8412,0.029404322450703096
8413,0.08917421547627871
8414,0.8421029385083216
8415,0.03720215046682634
8416,0.021805285201388136
8417,0.09667183590698489
8418,0.011591891900611271
8419,0.2800987853852256
8420,0.02395704277811011
8421,0.8658115614278974
8422,0.7021742411186644
8423,0.0561987772759493
8424,0.038723747660632565
8425,0.03059320991259462
8426,0.06812923336841366
8427,0.026461154467404654
8428,0.32620239477710355
8429,0.36053336143822723
8430,0.726890162571708
8431,0.09873304951427322
8432,0.06561657808416
8433,0.009646922956584765
8434,0.042133540605051825
8435,0.035880230655023646
8436,0.01705580445003487
8437,0.5313729715789819
8438,0.04733177980531325
8439,0.5362220810806506
8440,0.16920543973456179
8441,0.01188290221195141
8442,0.0490505344142186
8443,0.8959127791218785
8444,0.011619596437383013
8445,0.3789684576687523
8446,0.023162967088055073
8447,0.8655349294484662
8448,0.628856996085515
8449,0.016188229622407485
8450,0.3045039728975032
8451,0.17980084598451085
8452,0.6975337043961507
8453,0.7711091539447097
8454,0.03580468788735604
8455,0.1308141833274984
8456,0.024266604871378918
8457,0.4794515863551868
8458,0.7657557867099356
8459,0.5358507746886317
8460,0.8727613325441259
8461,0.12282823244478505
8462,0.02452081657350401
8463,0.9278584935948062
8464,0.02424003697222848
8465,0.009956557234216262
8466,0.865180293269072
8467,0.8742895785723981
8468,0.08346988915911795
8469,0.9056548436941172
8470,0.017715405746149417
8471,0.016543673634144326
8472,0.3924915789661216
8473,0.8605146820916201
8474,0.014570992816619764
8475,0.026711416591086792
8476,0.17292164859027795
8477,0.012402162813653653
8478,0.8967661500522968
8479,0.05184705402671701
8480,0.2765843268304406
8481,0.6985820813023633
8482,0.6394314017230428
8483,0.8461436435051104
8484,0.8900632099905127
8485,0.20122291800092046
8486,0.21842747104202603
8487,0.1357953279514187
8488,0.07911314656087756
8489,0.8615731402516396
8490,0.01874294502650738
8491,0.027791100053261204
8492,0.026091692900204702
8493,0.00909876138787729
8494,0.6098215216170717
8495,0.024874905130143694
8496,0.6662322028528183
8497,0.28896849741208863
8498,0.10839354259458207
8499,0.01664942955350969
8500,0.07382100394766034
8501,0.0712306798100985
8502,0.024329408588754854
8503,0.21386292885136632
8504,0.011255042721226158
8505,0.6724147252135347
8506,0.7828067168524391
8507,0.8618044213807792
8508,0.05679898614245817
8509,0.15100540342474003
8510,0.1830511663217797
8511,0.11859969942035802
8512,0.0807824837685316
8513,0.16247620631454515
8514,0.01711883828874886
8515,0.040825740673476156
8516,0.10405397450953131
8517,0.18885029968382938
8518,0.09783332476158516
8519,0.08406119609321505
8520,0.6935518907090104
8521,0.3834125229198677
8522,0.7407082997524799
8523,0.14556522934411567
8524,0.6886406122058382
8525,0.21379047034250462
8526,0.11523599261946982
8527,0.5877322555002293
8528,0.7295817362207142
8529,0.04090888721541232
8530,0.8955593550051084
8531,0.912367382576376
8532,0.03431708584419764
8533,0.6688727466801851
8534,0.05230846654422825
8535,0.06789903560270052
8536,0.33935916090745655
8537,0.8462461625403639
8538,0.09877282150518538
8539,0.032614194709629195
8540,0.7397560573264172
8541,0.49291803961132313
8542,0.8384885174119081
8543,0.15296405524247875
8544,0.5264792888169915
8545,0.7655034601499489
8546,0.01894480584085569
8547,0.7841277540851016
8548,0.33183127357829234
8549,0.5736321077270412
8550,0.09708898336222281
8551,0.09658937627178521
8552,0.023752580793086394
8553,0.4441086082403294
8554,0.14082360382427736
8555,0.3235596585847425
8556,0.34609318608631084
8557,0.23434551867338652
8558,0.44674061630872397
8559,0.738200304112711
8560,0.015466253496989612
8561,0.20559946542330515
8562,0.03966775568852045
8563,0.030925151779160137
8564,0.04291819438529487
8565,0.710867227959842
8566,0.016484369744938148
8567,0.02160089229400048
8568,0.017212868607794658
8569,0.013793135320999626
8570,0.013259563872136159
8571,0.083148037804347
8572,0.8319874232789978
8573,0.06808375098240305
8574,0.032904610987607164
8575,0.020268003132988065
8576,0.01592272053373973
8577,0.23137288105785514
8578,0.07087250564857704
8579,0.9333533854034073
8580,0.8529696455212006
8581,0.8918695907899352
8582,0.018334511143091956
8583,0.8599650277887587
8584,0.1798400491483007
8585,0.06552153568386539
8586,0.015187947815318383
8587,0.75977863197879
8588,0.0360727466871036
8589,0.32988552908717594
8590,0.06540153898251007
8591,0.051842571007198884
8592,0.00824187842611387
8593,0.0830994037401328
8594,0.013256869094870572
8595,0.029723370573218617
8596,0.16549033876445546
8597,0.7314754130728172
8598,0.8058589750091923
8599,0.055020161454276795
8600,0.15149521263102106
8601,0.03131890263334535
8602,0.9125056984163047
8603,0.2973476923788323
8604,0.014693979771429734
8605,0.15024652515531622
8606,0.02409291129523775
8607,0.018792988682651918
8608,0.01819201867954933
8609,0.7393079331280354
8610,0.2288880472506863
8611,0.02220221002516187
8612,0.05468551405062327
8613,0.039248759825985975
8614,0.013584514036962984
8615,0.20083613382350585
8616,0.03453685953089025
8617,0.14160942259912265
8618,0.10693213364252549
8619,0.04986271531959858
8620,0.26459463580051557
8621,0.17717199031306027
8622,0.5775368542217569
8623,0.06580374004102918
8624,0.44933748788511785
8625,0.022080455679737106
8626,0.38909476596093984
8627,0.6738482702511964
8628,0.017832834856215386
8629,0.15853064748429607
8630,0.20718000592329328
8631,0.8114120853595205
8632,0.2075057929273521
8633,0.09598320059895057
8634,0.17462968283818117
8635,0.044431915470673274
8636,0.7829552643268324
8637,0.18763153810545122
8638,0.09678197671915474
8639,0.028442744453888003
8640,0.18205778687362395
8641,0.04150060690881877
8642,0.016231054532618548
8643,0.013618411464278932
8644,0.5981491357314787
8645,0.05243889814445581
8646,0.36459029846843083
8647,0.26995770821583703
8648,0.927172592139849
8649,0.8389941932533841
8650,0.04876306387822754
8651,0.07366531777454727
8652,0.7508994024597335
8653,0.7408928876726971
8654,0.27060665994429917
8655,0.088243674099527
8656,0.4539585821745608
8657,0.7307863930321643
8658,0.8443224328802786
8659,0.6634875071105153
8660,0.06306044112751498
8661,0.8771812583791921
8662,0.8229155431183584
8663,0.8963097838532654
8664,0.7081842418364553
8665,0.7463350559607032
8666,0.8724192679622235
8667,0.18587501967738748
8668,0.13934122715039673
8669,0.014322377416246031
8670,0.5337661436268077
8671,0.2117301716545713
8672,0.08962173527047476
8673,0.06816750105575897
8674,0.012779624735232382
8675,0.011034561230752107
8676,0.023647025682300152
8677,0.6518885186714714
8678,0.2079751006939315
8679,0.3885088729328684
8680,0.019499997999864096
8681,0.061414758822363885
8682,0.2727144264700451
8683,0.16064425803360363
8684,0.8712538742954491
8685,0.01738675291918079
8686,0.6030348901094488
8687,0.039187593077885566
8688,0.7087908611493361
8689,0.029195944428058177
8690,0.031060297108138218
8691,0.023281241438584115
8692,0.43197437161719976
8693,0.840972573349407
8694,0.181090116313729
8695,0.021959426716559906
8696,0.3908570776151996
8697,0.022742480268008805
8698,0.8488083897688198
8699,0.0836727823716425
8700,0.5098448381842775
8701,0.09838183545560017
8702,0.01803013397078547
8703,0.5955288470225784
8704,0.45994761211498053
8705,0.19857128312756323
8706,0.2070766949415502
8707,0.8590470751333422
8708,0.9023019995922855
8709,0.05339015540576963
8710,0.014952615498002478
8711,0.05203723569698145
8712,0.022023629643595714
8713,0.013203810603664346
8714,0.6549493414031572
8715,0.021832628307544677
8716,0.9190058679008689
8717,0.9310705269319943
8718,0.9149193227038772
8719,0.036583919814563486
8720,0.03177285961298259
8721,0.34825311529340985
8722,0.12605144274580932
