id,prediction
7807,0.916564679710394
7808,0.05545785793609065
7809,0.6951829645528441
7810,0.7389596897000617
7811,0.004981441520810739
7812,0.030008031973282515
7813,0.07005884074701121
7814,0.04566163575376407
7815,0.7735725578061377
7816,0.056061101825899774
7817,0.0694715280602585
7818,0.9521653558800742
7819,0.07365861363995618
7820,0.21057763941094315
7821,0.9537528669617528
7822,0.9365650022598332
7823,0.976582175534457
7824,0.13531644786987826
7825,0.9236228678098388
7826,0.3687507551495826
7827,0.3646021474538494
7828,0.11644246341182332
7829,0.01568366600702623
7830,0.6254956227659682
7831,0.02663586241383803
7832,0.02536770309877876
7833,0.8672351348931938
7834,0.0361898558086551
7835,0.2577655390763829
7836,0.15674103314736598
7837,0.9048685259288243
7838,0.07511372015077118
7839,0.7596471430332532
7840,0.17925966743649044
7841,0.19570340727990632
7842,0.2371460329383324
7843,0.9662397117819922
7844,0.8890410774815829
7845,0.1659213585282338
7846,0.06853284780771435
7847,0.2280010095100759
7848,0.0897699551430595
7849,0.21752874517724138
7850,0.17131313670678538
7851,0.015837502072358928
7852,0.14619189557482132
7853,0.0339481342470719
7854,0.9493368283492956
7855,0.028817429247692213
7856,0.03876443725113875
7857,0.011651572690539517
7858,0.03399080697818799
7859,0.05535239996744874
7860,0.023697769776867123
7861,0.15784782254896185
7862,0.739390614394841
7863,0.3209309545690987
7864,0.026780569942396904
7865,0.1639727307286102
7866,0.05276438826982469
7867,0.37047097230790976
7868,0.24646038182212351
7869,0.009535269501784963
7870,0.008353164118702319
7871,0.01839529609538534
7872,0.0157066915898101
7873,0.6984835593234453
7874,0.034470396491251096
7875,0.124991313659739
7876,0.027615188564440334
7877,0.028251790300989284
7878,0.8837687330516861
7879,0.8014460266912139
7880,0.7645768381203881
7881,0.9330287563732249
7882,0.698718279284412
7883,0.10326007462703507
7884,0.7878448044808348
7885,0.02357868841917818
7886,0.0033303534908451417
7887,0.8492029542017498
7888,0.01738235868346382
7889,0.05317708419643941
7890,0.02934831767857336
7891,0.010942666075792215
7892,0.06871813990479411
7893,0.674847448564504
7894,0.20840520328330764
7895,0.9410720180744635
7896,0.5284284442939674
7897,0.15094255320120242
7898,0.009643372019906022
7899,0.06692457883183256
7900,0.4184699806353818
7901,0.875973994705876
7902,0.04165085448891932
7903,0.02254786654610074
7904,0.8932489069973535
7905,0.9543129913584223
7906,0.7047121539329364
7907,0.06726954182906271
7908,0.9436831147857719
7909,0.01037480143386266
7910,0.001771536670260869
7911,0.05640112359649258
7912,0.009033181923662745
7913,0.06518240932224947
7914,0.11293191542901335
7915,0.7710955464150299
7916,0.7827908528258938
7917,0.3379290400818953
7918,0.0011532457498317221
7919,0.03603157238092944
7920,0.02824754420026687
7921,0.04848277196734605
7922,0.8561537712440193
7923,0.02841375686869289
7924,0.9487112919133421
7925,0.778481010532851
7926,0.17401324564046222
7927,0.6264788091133726
7928,0.19744267471155175
7929,0.9085450360994882
7930,0.04579530802353522
7931,0.9756029970815376
7932,0.7293802123200754
7933,0.044535283989570934
7934,0.15455701699942664
7935,0.05662455221953259
7936,0.0894533547817893
7937,0.1212081517359524
7938,0.8356699679146394
7939,0.0015715791664759136
7940,0.02575101399271451
7941,0.9686464374577544
7942,0.00047097572520024496
7943,0.26696258835575626
7944,0.7223116925969135
7945,0.9429669679191676
7946,0.5056595294897392
7947,0.02843852016476503
7948,0.08136905257238546
7949,0.059938973463100606
7950,0.6890454329176616
7951,0.7998299290275044
7952,0.05850309578908415
7953,0.024397102079431854
7954,0.20997987863018036
7955,0.7890682379842142
7956,0.07025239619480392
7957,0.030698050092178235
7958,0.0386450565457501
7959,0.6679543672684563
7960,0.2652048690498487
7961,0.6067454229784454
7962,0.05861066299118786
7963,0.016800100147450054
7964,0.06722225496098089
7965,0.8856258346174812
7966,0.006286783515573049
7967,0.007878596901585874
7968,0.01960021677256154
7969,0.9139528004988633
7970,0.09596173660212712
7971,0.7595156244903528
7972,0.0023133094879410863
7973,0.9453193182913218
7974,0.058322898782059644
7975,0.6204965084115894
7976,0.08452089769254127
7977,0.013201701067648957
7978,0.4584574032855997
7979,0.008632919538467614
7980,0.8883452488290442
7981,0.9632993729751754
7982,0.5862410044169533
7983,0.03020762574390428
7984,0.014658448088953346
7985,0.07511017904413925
7986,0.9050411405914771
7987,0.02052708414577532
7988,0.05999637235917085
7989,0.13920098015536997
7990,0.2707203767558674
7991,0.06730530711059192
7992,0.0006708209738578134
7993,0.020652542373192743
7994,0.6971939327201722
7995,0.9835113771147488
7996,0.21783909907565913
7997,0.05715393314195024
7998,0.09654282467177036
7999,0.047056469556851575
8000,0.07670555293816812
8001,0.7068160619188625
8002,0.04552101242000961
8003,0.057471746004013446
8004,0.019675221050521143
8005,0.02521176723665728
8006,0.8276482457005006
8007,0.6110444357463422
8008,0.10714038595628039
8009,0.018615953549026062
8010,0.9665812689287759
8011,0.7987336920226158
8012,0.07310326217226676
8013,0.040300686995225446
8014,0.8288614641252388
8015,0.7178987535037831
8016,0.13537292266954884
8017,0.6763876617827574
8018,0.004821375764538899
8019,0.04048747867932796
8020,0.07992497700280021
8021,0.7253219589050852
8022,0.8770514651454442
8023,0.5533829805895433
8024,0.03941920459760164
8025,0.24854148202533566
8026,0.1271159407421137
8027,0.6699042760835141
8028,0.14112266498466325
8029,0.021297542681000866
8030,0.21402541560295485
8031,0.6063389662154625
8032,0.9428067167966225
8033,0.3135656232381252
8034,0.9577951519584988
8035,0.02885713184672984
8036,0.02232840031457207
8037,0.7881902296744487
8038,0.19558448683974894
8039,0.0017411874936781066
8040,0.09806944923936659
8041,0.10828209070367553
8042,0.11020940798336847
8043,0.11993852927677635
8044,0.954408029780646
8045,0.2923740479553181
8046,0.5575822981369973
8047,0.7005476943656741
8048,0.9368191462482024
8049,0.12368082343077982
8050,0.01912357088535481
8051,0.9543671419495621
8052,0.04869945541393125
8053,0.024710079675858383
8054,0.005751056288958766
8055,0.0004602264996603961
8056,0.9727676415470847
8057,0.02327550750379357
8058,0.960672999510874
8059,0.02567567681957534
8060,0.12265209218461601
8061,0.09478611748262097
8062,0.8570402556934924
8063,0.5174056864392554
8064,0.2494411513574834
8065,0.07563237150733737
8066,0.0005752838046500955
8067,0.9377711831644816
8068,0.3871726503440302
8069,0.004847126647970646
8070,0.9607977211595311
8071,0.7666048878714501
8072,0.4642499454650594
8073,0.8850542116787015
8074,0.01237797391535397
8075,0.061535681493970526
8076,0.3333612345184278
8077,0.2247675956634762
8078,0.006677380287653112
8079,0.616946042339769
8080,0.16743420623858724
8081,0.5113027565666268
8082,0.04684974375125384
8083,0.10788951020629714
8084,0.6875310568788622
8085,0.28000504468480203
8086,0.9757040713970406
8087,0.8592092137541212
8088,0.03850518921819848
8089,0.5140854665329799
8090,0.7608861083277592
8091,0.9274529025072402
8092,0.427051404815937
8093,0.01453229282961312
8094,0.34331955185548385
8095,0.6774150762690879
8096,0.22852997259953667
8097,0.09126214437943062
8098,0.9615500752985537
8099,0.32551079693395224
8100,0.05890189747415327
8101,0.8103315064326772
8102,0.07380923137333774
8103,0.0003290359907207568
8104,0.2066653276187565
8105,0.15790650287182528
8106,0.009361689004577305
8107,0.7196822328296737
8108,0.5472365735237191
8109,0.0028545223013662826
8110,0.038459663357664556
8111,0.035329317617330325
8112,0.049842635957798406
8113,0.022484172982820426
8114,0.031317648079556476
8115,0.07073648507947444
8116,0.059049362132472936
8117,0.13696201767498073
8118,0.16527207185785564
8119,0.18897743592082644
8120,0.05547558502842357
8121,0.2741413476042085
8122,0.20451978454844738
8123,0.022968212281419164
8124,0.3022191653719647
8125,0.24972310538845782
8126,0.006753817181828331
8127,0.0015460125184908616
8128,0.8003943499461008
8129,0.1082069836249821
8130,0.9548379644378995
8131,0.5255089943851217
8132,0.8321864888172328
8133,0.12590465559377906
8134,0.19312289321143197
8135,0.009859376479217948
8136,0.0753571557268699
8137,0.1358606879166417
8138,0.2164945598569682
8139,0.07758470951942285
8140,0.13085958364517358
8141,0.866753420026575
8142,0.7060811040730421
8143,0.2693078140572602
8144,0.18791250063122844
8145,0.0045393287025135435
8146,0.6509214626750492
8147,0.014391923740048534
8148,0.18156543880722636
8149,0.9449222246937679
8150,0.23781421849998235
8151,0.06753772304103642
8152,0.06408175883837697
8153,0.680143813869788
8154,0.09046687481959073
8155,0.7613931617644255
8156,0.39561078564893426
8157,0.8891725328814777
8158,0.023160913567174965
8159,0.8460414724042458
8160,0.037147614232212176
8161,0.0742006523144728
8162,0.09617668911518742
8163,0.010744049032543397
8164,0.21488345640306153
8165,0.9590973857326595
8166,0.014485596689139346
8167,0.622351446446545
8168,0.22611676412464554
8169,0.05568965754447573
8170,0.32123141899503216
8171,0.2548930740050891
8172,0.6502121285732783
8173,0.4270863220239871
8174,0.01873031806916842
8175,0.6073362230363062
8176,0.045710504242726366
8177,0.034232148771090605
8178,0.10442993494858868
8179,0.0272371186707379
8180,0.692345602883166
8181,0.036714738911845235
8182,0.13994671254001326
8183,0.06722129262672613
8184,0.9165626618728021
8185,0.9099238959224877
8186,0.04255605932856246
8187,0.13538338181189244
8188,0.20193295406241502
8189,0.026024831331801994
8190,0.07085750295981615
8191,0.09089589701631653
8192,0.038213316381779557
8193,0.007607458505175112
8194,0.0044477485728916496
8195,0.0017992350422543597
8196,0.8383193498201641
8197,0.12333843846913253
8198,0.6011777236562507
8199,0.16078790618001818
8200,0.032163701458215316
8201,0.7543746994560223
8202,0.7535887664535208
8203,0.3281604312231489
8204,0.6652193826517248
8205,0.0161707854619385
8206,0.047023003132194284
8207,0.3514087006153754
8208,0.6524260710331904
8209,0.0960912741153719
8210,0.7626516953987075
8211,0.8392073141971719
8212,0.6042832036222825
8213,0.01844940895519094
8214,0.18737521010344949
8215,0.0024606358039403016
8216,0.4250526357308678
8217,0.008779320914482542
8218,0.6040467834703944
8219,0.09108209354887521
8220,0.761454069755465
8221,0.3947461841242537
8222,0.23865600031596176
8223,0.7844798351248463
8224,0.003349771055027574
8225,0.02718086686469527
8226,0.04606421642382194
8227,0.6766497248072691
8228,0.011433904953392441
8229,0.18157790421774286
8230,0.923344166606904
8231,0.6032012066267698
8232,0.7477006303022625
8233,0.046214003923688234
8234,0.9675058658054255
8235,0.9175654947755023
8236,0.01833770894803744
8237,0.20116221658358047
8238,0.06776237863925169
8239,0.5293098565937514
8240,0.05272041645167064
8241,0.008678570635641942
8242,0.030097550974323446
8243,0.44425849626615405
8244,0.6399248293309271
8245,0.9330098386713073
8246,0.047560499441923094
8247,0.002967386610666787
8248,0.8846981547474725
8249,0.030810132223346595
8250,0.5425968799269056
8251,0.34535572388597935
8252,0.3976821444004009
8253,0.9789671847425391
8254,0.23374487377826153
8255,0.09442149953864318
8256,0.006362024881059344
8257,0.9651199830022218
8258,0.945491334342165
8259,0.7827567392915239
8260,0.043884643027641085
8261,0.04593106191115701
8262,0.09166369733321615
8263,0.16480382679547295
8264,0.6831315629953636
8265,0.20718752668628104
8266,0.003990523631281682
8267,0.7558154751791134
8268,0.17327333086871613
8269,0.4693707007295883
8270,0.08462571234351005
8271,0.15490954217699304
8272,0.23550334726067002
8273,0.7086707713185307
8274,0.8945578168865677
8275,0.011377764080727127
8276,0.039057455386146876
8277,0.004009941703839634
8278,0.023739834568830453
8279,0.03767216069747858
8280,0.13933531113647882
8281,0.005757145117412724
8282,0.5384712729502061
8283,0.8757183679261984
8284,0.009247898381398015
8285,0.7097325564788136
8286,0.5253973116585912
8287,0.025622327961468655
8288,0.014668136429693491
8289,0.0038878901657630545
8290,0.7047883502239758
8291,0.9649412973985652
8292,0.028664152225813828
8293,0.10863140338698105
8294,0.7545353748828457
8295,0.023716232920902726
8296,0.06138602882528382
8297,0.5424409138929187
8298,0.002131006603027688
8299,0.3375919704765109
8300,0.08599425050373102
8301,0.06418301732419018
8302,0.9791547583458884
8303,0.04121907249924552
8304,0.7426274124632064
8305,0.006129997627409579
8306,0.7514800063540028
8307,0.040511608154961465
8308,0.7824074865929023
8309,0.0864556139496176
8310,0.12796257983333964
8311,0.11391555146348162
8312,0.02327075186213743
8313,0.023214504853982257
8314,0.0055500254229459214
8315,0.0014937835046444825
8316,0.03222483884573165
8317,0.19501984960504595
8318,0.48892548384957146
8319,0.18504429202026582
8320,0.8867313254178357
8321,0.13434709608154521
8322,0.0865432000438114
8323,0.0383599425608013
8324,0.05525467606266821
8325,0.7297190169775754
8326,0.16696345406619897
8327,0.019081743880317456
8328,0.9780363350091569
8329,0.015541410499050924
8330,0.6444991123642559
8331,0.11340470538793965
8332,0.02538136174267483
8333,0.35328850635373027
8334,0.023574489692005124
8335,0.2620506341891275
8336,0.04476771068243632
8337,0.014206189244903192
8338,0.033603233428334295
8339,0.8852888752680299
8340,0.07425129207082481
8341,0.6661296150606946
8342,0.27735430691498486
8343,0.4654528259777816
8344,0.09500730790276013
8345,0.0030212998842186313
8346,0.737972586126584
8347,0.054739152357292445
8348,0.9314845215615715
8349,0.09961041611665568
8350,0.915819124985515
8351,0.17310023085427056
8352,0.0024317125368223972
8353,0.8741337772996903
8354,0.19337881913778657
8355,0.040887989698044296
8356,0.7538048580669843
8357,0.0895290972559508
8358,0.8306139871839378
8359,0.27563913710710636
8360,0.0335323105121281
8361,0.09364693014837398
8362,0.17389159115889075
8363,0.26339031130770607
8364,0.9711059922569507
8365,0.3434714557100771
8366,0.12761446824463263
8367,0.12004251685566064
8368,0.9209099237794434
8369,0.9795640907955685
8370,0.7886611159358871
8371,0.023096754592835517
8372,0.1233399787889083
8373,0.687281250524552
8374,0.5759925035908627
8375,0.01350193084880998
8376,0.8797926917112113
8377,0.0761326465556601
8378,0.050359324303409975
8379,0.3657062494311344
8380,0.8037929594971394
8381,0.2012321440052301
8382,0.9345587680465477
8383,0.965770763422087
8384,0.8100051373775432
8385,0.8996139446998883
8386,0.7414861126955261
8387,0.01612706063496645
8388,0.9516745530101942
8389,0.9540706876242788
8390,0.12113222465037456
8391,0.3139512111836073
8392,0.26182743200844427
8393,0.2458001572154947
8394,0.2930271583573469
8395,0.2216974941777543
8396,0.36331539593580053
8397,0.17481903767861529
8398,0.5843238865353283
8399,0.04054852026453928
8400,0.3494779361284569
8401,0.9226181386726329
8402,0.06446956901578961
8403,0.0030176291974590135
8404,0.03241879028402384
8405,0.0036896156513490435
8406,0.21576337815153707
8407,0.8536972416546735
8408,0.7665560688573932
8409,0.9568979611223423
8410,0.021558259309486398
8411,0.15490019765165877
8412,0.04599678517110552
8413,0.10324556710874977
8414,0.8518978363974395
8415,0.04210104005913712
8416,0.023494916235050567
8417,0.04269399821724401
8418,0.0015269114965320554
8419,0.5902046870995763
8420,0.08614869017167971
8421,0.9129446603205889
8422,0.7277294704317608
8423,0.05299634608584579
8424,0.07469498002672331
8425,0.0295711104759427
8426,0.04981845527672517
8427,0.022676016217318955
8428,0.32230098305118493
8429,0.33703113858705047
8430,0.8601142503533876
8431,0.17526418323474574
8432,0.10273920020680564
8433,0.004525480797031656
8434,0.0621918202670184
8435,0.02617188874985538
8436,0.03148108066480169
8437,0.4523659136640271
8438,0.03264606696914492
8439,0.7284242799288496
8440,0.2259545909415566
8441,0.004271686490523244
8442,0.04754581919603207
8443,0.8852817416128362
8444,0.013671859568277479
8445,0.4881890059398022
8446,0.038140886823732005
8447,0.9351826904629208
8448,0.7767051454346809
8449,0.02168857657374672
8450,0.273768367555251
8451,0.19432937902439482
8452,0.6595969618793462
8453,0.7179261980757715
8454,0.11403252891156347
8455,0.08300573593237077
8456,0.044868811850959686
8457,0.6208852764035281
8458,0.784799680125729
8459,0.3510240462132327
8460,0.9243926822685641
8461,0.17678736961289052
8462,0.04694681937853938
8463,0.9849795603054874
8464,0.055206582060426876
8465,0.001716463743307585
8466,0.8974554704235531
8467,0.8799901725314042
8468,0.15303093000997708
8469,0.9639566216876686
8470,0.0053287610598560155
8471,0.008440610390948663
8472,0.4900122132243129
8473,0.929797893804024
8474,0.006245546784971927
8475,0.029784475451802003
8476,0.10022751341506471
8477,0.005140120009637686
8478,0.9341283855655448
8479,0.08911856387368106
8480,0.20559544383740008
8481,0.7400381309481683
8482,0.7222405104948051
8483,0.9420341461362749
8484,0.9101163463512254
8485,0.14180146105907965
8486,0.3314674391917477
8487,0.10030736478855107
8488,0.17751277159314963
8489,0.9584278248616598
8490,0.020004550272482928
8491,0.04675671138602652
8492,0.017781169802919786
8493,0.013107162406309717
8494,0.44248882024109926
8495,0.029912870619331428
8496,0.755839908520573
8497,0.1425796793883624
8498,0.06043740528373284
8499,0.012519377895273315
8500,0.13769572604173622
8501,0.1516560720665092
8502,0.026817763085455477
8503,0.2883722499935145
8504,0.0059480988034840785
8505,0.7847839472525754
8506,0.8082934524414016
8507,0.8374001175203407
8508,0.04883941963259512
8509,0.1492353452516051
8510,0.17262444457956996
8511,0.10433013907400931
8512,0.12510376992474523
8513,0.1754017281413086
8514,0.0030274768184096966
8515,0.033011966554435127
8516,0.07394465045787987
8517,0.28299426880628864
8518,0.2302208562159661
8519,0.05637663419374385
8520,0.7302228907610574
8521,0.30997807759977297
8522,0.758925725454942
8523,0.19236482507011532
8524,0.6649772736743502
8525,0.20203713739944154
8526,0.09245066915156361
8527,0.6868675320820472
8528,0.6939611562541652
8529,0.023509697494446105
8530,0.9549364663407877
8531,0.9701857070227455
8532,0.05795918678478733
8533,0.8076315016446683
8534,0.053049116981882846
8535,0.1240765652255644
8536,0.2084263913265703
8537,0.8727161881012345
8538,0.11030436421050241
8539,0.004349503339477934
8540,0.7441514346582037
8541,0.28383139173793825
8542,0.8297047130430799
8543,0.3608942204319473
8544,0.4855896986939545
8545,0.870132319812216
8546,0.025881810846479104
8547,0.7986873510628134
8548,0.224861542588357
8549,0.615989813212108
8550,0.3341313076315868
8551,0.11002861662411487
8552,0.020450824729377006
8553,0.2484224369149655
8554,0.24030950905497644
8555,0.4049370368904547
8556,0.33805533537478877
8557,0.31047118537299
8558,0.5413865185060693
8559,0.820748742512291
8560,0.039167517463305705
8561,0.30821819773315023
8562,0.10936844768587466
8563,0.027349017473999798
8564,0.05499174019707756
8565,0.6528578462337741
8566,0.029373689289514233
8567,0.01303580979328758
8568,0.0068021741617129185
8569,0.003987128833309433
8570,0.008659307712195002
8571,0.04693469891246782
8572,0.8887373594634378
8573,0.11415309586065095
8574,0.03305624662580176
8575,0.022950281802259463
8576,0.019021421832091306
8577,0.18971226755528084
8578,0.06020951481988198
8579,0.9900573769638363
8580,0.893901042717357
8581,0.9260631251789713
8582,0.014504829525761497
8583,0.9054956313925799
8584,0.19609847835959182
8585,0.045407448898021355
8586,0.013091816166601253
8587,0.8588889563693947
8588,0.10939456290289684
8589,0.2944484099794123
8590,0.06496522935122014
8591,0.04238547401691606
8592,0.0001326852165064928
8593,0.11228520281383336
8594,0.005976483595536085
8595,0.06567252113755082
8596,0.289762222426684
8597,0.7563910574390991
8598,0.898580551393825
8599,0.02882526193884062
8600,0.1980065595529414
8601,0.008111386228131363
8602,0.95361410524032
8603,0.4755351603726989
8604,0.007174949030823554
8605,0.11610981333116953
8606,0.04971353651198859
8607,0.025981712178391066
8608,0.017487954098963643
8609,0.6715673113872851
8610,0.14711316169371638
8611,0.03353624824828882
8612,0.00918634836550771
8613,0.09499231356028699
8614,0.019940346457097767
8615,0.2704980735569146
8616,0.050136452943761144
8617,0.13610023357621887
8618,0.3359370215694978
8619,0.06968215504495386
8620,0.5824875162430971
8621,0.2570630292478263
8622,0.5778309736082129
8623,0.06869956179010826
8624,0.24400112354988646
8625,0.01489400999325869
8626,0.5467632067540558
8627,0.6931869651876668
8628,0.029121366698670784
8629,0.2724088045639952
8630,0.37480456048339383
8631,0.8659274122976823
8632,0.23036783213200446
8633,0.19626839800498053
8634,0.45143025813811466
8635,0.04977996286442117
8636,0.9073226935314289
8637,0.13270681888224026
8638,0.12360882354718547
8639,0.01526055579600773
8640,0.08045695158522609
8641,0.019397417573105542
8642,0.013226202283513563
8643,0.011111689726351931
8644,0.7505049216557431
8645,0.028844431735325183
8646,0.34743576478260507
8647,0.1768096513650223
8648,0.9831649026812921
8649,0.8411073422735571
8650,0.013717296128528726
8651,0.061414110963620774
8652,0.9092156330874925
8653,0.7085398975706241
8654,0.19852707302081338
8655,0.06201620404039443
8656,0.3139659445591906
8657,0.8297671835274454
8658,0.7563682750529424
8659,0.6103767265941444
8660,0.2982249731164058
8661,0.9496331526186615
8662,0.8682052888898117
8663,0.9557426125543202
8664,0.744351915271239
8665,0.7927640769420826
8666,0.9085129419030579
8667,0.07989282676770088
8668,0.09662201822461053
8669,0.00420992128612256
8670,0.6501298172293418
8671,0.07486976263288254
8672,0.04290952297227242
8673,0.1494923662361621
8674,0.005788717645917331
8675,0.010407135908450873
8676,0.029486083282445005
8677,0.7054254949588132
8678,0.2538784065506595
8679,0.5198610748441556
8680,0.04145838289196876
8681,0.050360109178685775
8682,0.2430921280508394
8683,0.12183151607587102
8684,0.9497412267708638
8685,0.014925093808913829
8686,0.6635212676020837
8687,0.07332241756661473
8688,0.7082006927905623
8689,0.04279293701056111
8690,0.040373188995598885
8691,0.013824868126035263
8692,0.6166493556021918
8693,0.8004620138788976
8694,0.20054748348472878
8695,0.019971272574158552
8696,0.4933205156134064
8697,0.01200947230897191
8698,0.866439337540337
8699,0.09378362370531901
8700,0.5844747772414539
8701,0.1264324284730652
8702,0.0292680155952557
8703,0.6302186822538638
8704,0.6258667137956929
8705,0.11821342594338537
8706,0.2699108677037333
8707,0.9191643033373378
8708,0.9428340030713454
8709,0.05281235668989174
8710,0.015478801502235021
8711,0.009140857820176033
8712,0.05157415757175939
8713,0.01923332038442753
8714,0.7449811907110526
8715,0.015550501981657847
8716,0.9626621825043392
8717,0.9864962416276952
8718,0.9799684226600136
